Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
4737,Umbrella,Email,55+,55,Radio,0.1501,153.61,74.67,Houston,Spanish,583,8215,5.22,Senior,2021-07-17
4738,Initech,Influencer,45-54,58,Email,0.1401,38.41,43.95,Chicago,English,3484,21347,3.09,Middle Aged,2021-07-17
4739,Acme Corp,Email,55+,48,TV,0.092,282.25,99.52,San Diego,English,4664,33362,9.77,Senior,2021-07-17
4740,Acme Corp,Social Media,55+,12,Twitter,0.0716,58.93,28.29,New York,French,2667,42888,6.19,Senior,2021-07-17
4741,Initech,Influencer,35-44,21,YouTube,0.125,74.79,0.0,Phoenix,French,3327,16721,3.46,Youth,2021-07-17
4742,Initech,Email,18-24,34,Facebook,0.0865,70.15,49.18,Dallas,English,1304,7425,7.99,Youth,2021-07-17
4743,Umbrella,TV,18-24,56,Google Ads,0.0697,130.99,17.54,Los Angeles,English,4399,53754,1.64,Middle Aged,2021-07-17
4744,Hooli,Radio,18-24,70,Twitter,0.0303,84.73,0.0,San Diego,French,4948,35480,9.93,Youth,2021-07-17
4745,Acme Corp,Radio,55+,81,Facebook,0.01,80.54,20.34,Chicago,German,662,6875,7.89,Youth,2021-07-17
4746,Globex,TV,45-54,16,YouTube,0.0346,107.65,39.89,Los Angeles,German,4128,42024,0.97,Youth,2021-07-17
4747,Initech,Social Media,18-24,45,Radio,0.0937,145.3,0.0,Houston,Spanish,3143,38715,8.48,Senior,2021-07-17
4748,Initech,Influencer,35-44,26,Google Ads,0.0926,105.39,100.87,Dallas,English,3159,28927,2.59,Youth,2021-07-17
4749,Acme Corp,Radio,25-34,10,Facebook,0.0386,73.15,69.55,Los Angeles,Spanish,3737,45539,6.38,Youth,2021-07-17
4750,Initech,TV,25-34,52,Instagram,0.037,112.49,12.73,Dallas,Spanish,4620,46373,1.65,Youth,2021-07-17
4751,Initech,TV,45-54,82,TV,0.01,254.47,0.0,New York,Spanish,1951,12107,7.11,Senior,2021-07-17
4752,Hooli,Social Media,25-34,33,Twitter,0.0987,47.08,76.42,Los Angeles,German,1679,30806,7.57,Middle Aged,2021-07-17
4753,Umbrella,Social Media,25-34,55,TV,0.1042,290.53,52.24,Los Angeles,English,1456,13957,8.52,Senior,2021-07-18
4754,Umbrella,Email,25-34,12,Email,0.1845,27.78,65.63,Houston,Spanish,3080,43236,4.88,Senior,2021-07-18
4755,Initech,Radio,25-34,59,Facebook,0.0403,88.76,0.0,Dallas,French,4256,55958,5.53,Youth,2021-07-18
4756,Globex,Email,25-34,42,Google Ads,0.1645,89.33,91.14,New York,English,4126,29196,2.15,Middle Aged,2021-07-18
4757,Initech,TV,18-24,28,Google Ads,0.01,144.07,71.39,Los Angeles,German,3232,16476,5.16,Youth,2021-07-18
4758,Globex,Influencer,55+,67,Twitter,0.1272,109.13,0.0,San Diego,Spanish,939,16457,5.32,Youth,2021-07-18
4759,Globex,Influencer,35-44,38,Twitter,0.1105,74.98,70.76,Houston,English,1143,14211,8.09,Middle Aged,2021-07-18
4760,Globex,Social Media,35-44,58,TV,0.0777,287.62,0.0,Dallas,German,4251,47196,7.11,Middle Aged,2021-07-18
4761,Globex,Influencer,35-44,83,Google Ads,0.0865,138.54,59.14,Los Angeles,German,787,12856,6.98,Senior,2021-07-18
4762,Acme Corp,Influencer,25-34,58,Google Ads,0.1537,114.34,105.64,San Diego,French,1010,5283,0.3,Middle Aged,2021-07-18
4763,Initech,Influencer,45-54,83,Google Ads,0.0705,102.91,0.0,New York,English,303,5678,5.46,Senior,2021-07-18
4764,Acme Corp,TV,55+,59,Facebook,0.0582,81.05,57.69,Phoenix,French,1563,18152,9.93,Senior,2021-07-18
4765,Globex,Influencer,35-44,36,Google Ads,0.0925,88.46,59.16,San Diego,English,3217,41834,7.52,Youth,2021-07-18
4766,Hooli,Influencer,35-44,35,Email,0.1836,35.2,156.98,Los Angeles,English,4636,74507,8.35,Youth,2021-07-18
4767,Umbrella,Influencer,18-24,66,Google Ads,0.1409,104.68,71.53,Los Angeles,English,2701,35344,4.94,Youth,2021-07-18
4768,Initech,Email,35-44,37,Email,0.1491,48.11,88.86,Phoenix,French,3617,18357,8.32,Middle Aged,2021-07-18
4769,Initech,TV,55+,37,Facebook,0.0192,48.21,30.96,Phoenix,English,2155,32853,8.17,Middle Aged,2021-07-18
4770,Acme Corp,Social Media,45-54,36,Twitter,0.1067,51.47,124.3,Dallas,Spanish,4023,64674,5.3,Senior,2021-07-18
4771,Globex,Email,18-24,84,Radio,0.0521,139.73,0.0,Phoenix,English,113,1682,5.68,Senior,2021-07-18
4772,Globex,Radio,55+,29,Email,0.0515,59.48,0.0,Los Angeles,English,893,10742,0.52,Senior,2021-07-18
4773,Acme Corp,TV,35-44,34,Facebook,0.0653,80.05,27.52,San Diego,English,2249,18233,8.53,Middle Aged,2021-07-18
4774,Initech,TV,18-24,46,Radio,0.0636,182.7,49.94,Dallas,French,4696,66588,1.34,Senior,2021-07-18
4775,Acme Corp,Radio,45-54,38,Radio,0.0651,131.91,0.0,Phoenix,Spanish,3920,71184,3.01,Senior,2021-07-18
4776,Umbrella,Radio,55+,74,Google Ads,0.0231,137.66,8.38,Dallas,Spanish,1904,26691,7.44,Middle Aged,2021-07-18
4777,Initech,Radio,45-54,29,Facebook,0.0565,97.65,0.0,Los Angeles,English,4549,73101,3.01,Youth,2021-07-19
4778,Globex,Social Media,45-54,20,Radio,0.0599,153.61,0.0,Los Angeles,Spanish,2128,36193,5.06,Middle Aged,2021-07-19
4779,Hooli,Influencer,25-34,75,Google Ads,0.0951,122.83,38.87,Chicago,Spanish,2117,17436,1.54,Senior,2021-07-19
4780,Hooli,TV,55+,80,TV,0.019,305.28,45.11,New York,English,4638,51751,2.92,Youth,2021-07-19
4781,Initech,Influencer,35-44,79,Facebook,0.1124,61.21,148.73,New York,Spanish,4498,50369,7.34,Middle Aged,2021-07-19
4782,Initech,Influencer,18-24,14,Radio,0.1533,169.21,182.39,Los Angeles,German,3387,44597,4.18,Youth,2021-07-19
4783,Globex,Radio,55+,83,Twitter,0.0915,71.5,107.96,San Diego,French,859,4656,5.63,Youth,2021-07-19
4784,Hooli,Social Media,55+,63,Email,0.0719,25.95,52.11,Phoenix,Spanish,3960,51858,3.57,Senior,2021-07-19
4785,Acme Corp,Email,18-24,83,TV,0.1307,323.82,59.91,Dallas,English,1741,11081,9.31,Middle Aged,2021-07-19
4786,Acme Corp,Social Media,55+,54,Twitter,0.1199,67.83,67.4,Los Angeles,English,1912,32929,8.56,Senior,2021-07-19
4787,Acme Corp,Influencer,55+,8,Instagram,0.133,91.06,73.91,New York,Spanish,4711,89993,1.13,Middle Aged,2021-07-19
4788,Acme Corp,Social Media,18-24,40,Google Ads,0.0809,69.79,96.39,Dallas,English,1916,18076,9.78,Middle Aged,2021-07-19
4789,Hooli,Radio,55+,60,Radio,0.01,148.35,84.99,New York,French,4871,59233,8.09,Middle Aged,2021-07-19
4790,Hooli,Email,18-24,58,Email,0.193,75.38,38.24,Houston,Spanish,1925,32990,1.58,Youth,2021-07-19
4791,Globex,Radio,18-24,18,Twitter,0.0428,57.45,6.54,Los Angeles,French,3285,30456,0.42,Youth,2021-07-19
4792,Initech,Email,35-44,61,Email,0.15,24.24,122.88,Dallas,German,661,5399,8.93,Senior,2021-07-19
4793,Hooli,Influencer,55+,75,Instagram,0.1363,99.12,61.78,Phoenix,German,337,6309,7.58,Middle Aged,2021-07-19
4794,Hooli,Email,35-44,52,YouTube,0.1507,65.14,54.69,Los Angeles,Spanish,3233,49239,2.76,Middle Aged,2021-07-19
4795,Initech,Email,35-44,39,Google Ads,0.1942,132.02,155.07,Phoenix,Spanish,960,12828,9.52,Youth,2021-07-19
4796,Umbrella,Email,35-44,34,Google Ads,0.1804,115.93,64.75,Phoenix,English,2307,44713,9.06,Middle Aged,2021-07-19
4797,Acme Corp,Social Media,25-34,17,Facebook,0.0632,81.63,64.46,New York,English,3572,68110,2.13,Senior,2021-07-19
4798,Hooli,Social Media,45-54,61,Radio,0.0826,197.29,25.41,Houston,English,2749,47212,3.99,Middle Aged,2021-07-19
4799,Hooli,Influencer,55+,43,Google Ads,0.1024,125.01,162.06,New York,English,4813,43823,0.47,Middle Aged,2021-07-19
4800,Acme Corp,Email,35-44,29,Google Ads,0.2067,93.23,165.92,San Diego,Spanish,170,1710,3.08,Youth,2021-07-19
4801,Hooli,TV,25-34,81,Twitter,0.0283,72.3,0.0,San Diego,French,3016,51436,4.96,Middle Aged,2021-07-20
4802,Initech,Influencer,25-34,45,TV,0.1164,314.86,72.09,Los Angeles,French,3588,50392,0.63,Senior,2021-07-20
4803,Hooli,Email,55+,83,Google Ads,0.1609,79.62,109.8,San Diego,French,1335,13571,3.37,Senior,2021-07-20
4804,Globex,Email,55+,63,Google Ads,0.1652,119.74,61.65,Chicago,French,562,6284,1.51,Senior,2021-07-20
4805,Hooli,Social Media,45-54,84,Radio,0.1002,115.38,34.35,Chicago,English,4905,83993,9.24,Senior,2021-07-20
4806,Acme Corp,Influencer,45-54,23,Instagram,0.144,90.49,113.96,Phoenix,English,3900,27309,8.29,Youth,2021-07-20
4807,Initech,Email,25-34,21,TV,0.1708,330.89,85.12,New York,English,4324,82603,7.66,Middle Aged,2021-07-20
4808,Hooli,Email,18-24,77,Instagram,0.137,81.31,0.0,Chicago,Spanish,1213,17167,7.75,Youth,2021-07-20
4809,Umbrella,Influencer,35-44,44,Radio,0.1036,151.57,80.03,Houston,German,2940,47742,0.14,Senior,2021-07-20
4810,Initech,TV,55+,34,Email,0.0511,55.6,73.79,San Diego,Spanish,151,1672,6.02,Middle Aged,2021-07-20
4811,Initech,Influencer,55+,73,Email,0.1034,56.85,35.39,Los Angeles,French,1415,19285,5.91,Youth,2021-07-20
4812,Umbrella,Influencer,45-54,71,Google Ads,0.1003,122.96,11.48,Phoenix,English,2284,37104,9.93,Middle Aged,2021-07-20
4813,Hooli,TV,35-44,9,Google Ads,0.0373,79.83,85.09,Los Angeles,French,3268,36452,6.33,Senior,2021-07-20
4814,Globex,Influencer,55+,84,Facebook,0.1831,83.69,99.25,San Diego,English,2309,27863,6.51,Senior,2021-07-20
4815,Acme Corp,Email,45-54,28,Email,0.1963,37.31,94.17,Phoenix,English,2256,29382,3.81,Middle Aged,2021-07-20
4816,Initech,Influencer,18-24,28,Twitter,0.1128,47.18,52.31,New York,English,4065,20814,5.0,Middle Aged,2021-07-20
4817,Globex,TV,35-44,11,Google Ads,0.01,123.99,77.76,Chicago,English,3332,56780,3.95,Senior,2021-07-20
4818,Acme Corp,Radio,35-44,75,Twitter,0.0223,72.78,24.24,Phoenix,Spanish,3456,63178,9.11,Youth,2021-07-20
4819,Acme Corp,Influencer,45-54,55,Google Ads,0.1464,84.57,95.34,Phoenix,French,4105,37629,2.03,Senior,2021-07-20
4820,Hooli,Social Media,45-54,11,Radio,0.033,142.01,8.71,San Diego,Spanish,1072,19706,1.5,Middle Aged,2021-07-20
4821,Globex,Email,25-34,73,Twitter,0.1681,96.84,84.82,Dallas,English,926,15743,9.97,Youth,2021-07-20
4822,Initech,Email,55+,9,YouTube,0.1662,74.84,67.25,New York,German,417,5428,9.31,Senior,2021-07-20
4823,Initech,Social Media,18-24,15,Twitter,0.0805,73.34,64.73,Houston,Spanish,866,8781,5.93,Middle Aged,2021-07-20
4824,Hooli,Social Media,45-54,15,TV,0.0789,275.89,0.0,Los Angeles,English,2578,26440,7.73,Middle Aged,2021-07-20
4825,Initech,Influencer,25-34,32,Email,0.0929,82.81,58.12,Chicago,French,3998,52305,1.11,Middle Aged,2021-07-21
4826,Acme Corp,Social Media,55+,17,Google Ads,0.1009,133.96,32.14,Dallas,English,4894,53840,7.68,Youth,2021-07-21
4827,Hooli,Radio,35-44,64,Email,0.0493,33.41,0.0,Los Angeles,French,2533,28652,4.65,Youth,2021-07-21
4828,Acme Corp,TV,35-44,47,TV,0.0356,304.28,40.1,Chicago,French,1117,9543,8.27,Youth,2021-07-21
4829,Acme Corp,Social Media,25-34,38,TV,0.0564,272.59,28.26,Dallas,French,4248,64669,5.16,Youth,2021-07-21
4830,Umbrella,Social Media,18-24,25,Twitter,0.0442,33.75,0.0,Houston,German,3127,44356,7.27,Middle Aged,2021-07-21
4831,Umbrella,Radio,55+,61,Instagram,0.0511,88.1,0.0,New York,Spanish,2527,48088,3.39,Middle Aged,2021-07-21
4832,Hooli,Email,25-34,77,Instagram,0.1439,74.85,82.01,Phoenix,French,2261,16012,7.32,Youth,2021-07-21
4833,Acme Corp,Email,35-44,20,TV,0.1443,303.97,33.03,Chicago,French,3141,19306,2.72,Youth,2021-07-21
4834,Hooli,Influencer,45-54,23,Instagram,0.0732,56.48,0.0,New York,English,4453,53777,9.54,Middle Aged,2021-07-21
4835,Umbrella,Radio,35-44,18,Google Ads,0.01,108.87,46.19,Chicago,Spanish,2650,19509,6.7,Senior,2021-07-21
4836,Hooli,TV,18-24,63,Facebook,0.0139,110.61,0.0,Chicago,Spanish,3987,55987,4.78,Senior,2021-07-21
4837,Globex,TV,35-44,15,YouTube,0.0731,128.61,18.72,Phoenix,English,1413,10120,6.06,Middle Aged,2021-07-21
4838,Hooli,Radio,18-24,19,Twitter,0.0452,103.46,0.0,Dallas,German,1804,21956,6.16,Youth,2021-07-21
4839,Globex,TV,35-44,73,Facebook,0.0415,125.19,0.0,New York,Spanish,361,5081,8.55,Youth,2021-07-21
4840,Hooli,Email,35-44,86,Instagram,0.1832,81.92,108.59,Los Angeles,German,1259,14418,5.58,Middle Aged,2021-07-21
4841,Globex,TV,18-24,39,Twitter,0.0789,14.41,6.68,Phoenix,French,1764,16648,5.64,Senior,2021-07-21
4842,Globex,TV,18-24,75,Facebook,0.0832,102.08,30.41,Los Angeles,English,1459,23949,5.87,Middle Aged,2021-07-21
4843,Globex,Radio,18-24,45,Email,0.0327,27.67,0.0,Los Angeles,English,4685,79827,7.73,Middle Aged,2021-07-21
4844,Globex,Radio,35-44,41,Instagram,0.01,131.19,92.49,San Diego,English,2102,19397,4.91,Middle Aged,2021-07-21
4845,Initech,TV,18-24,21,Radio,0.1012,151.66,68.5,Dallas,French,2369,41100,2.13,Youth,2021-07-21
4846,Initech,Social Media,55+,43,Facebook,0.0957,112.71,117.68,Phoenix,English,3140,31444,4.18,Youth,2021-07-21
4847,Hooli,Radio,45-54,22,Radio,0.0563,146.91,92.05,San Diego,German,1075,13879,3.75,Youth,2021-07-21
4848,Umbrella,Influencer,25-34,54,Google Ads,0.1403,106.41,129.52,Dallas,French,1646,14056,0.59,Senior,2021-07-21
4849,Acme Corp,Influencer,35-44,11,Email,0.2029,64.55,89.07,Houston,German,2033,29377,8.0,Middle Aged,2021-07-22
4850,Initech,Email,18-24,22,Instagram,0.147,99.78,75.79,Houston,French,1863,12050,8.36,Middle Aged,2021-07-22
4851,Globex,TV,18-24,55,YouTube,0.0931,77.09,0.0,Phoenix,German,3705,48670,2.67,Senior,2021-07-22
4852,Initech,Social Media,55+,10,TV,0.0544,299.31,31.61,Houston,English,2362,45526,3.24,Youth,2021-07-22
4853,Globex,Email,35-44,15,Instagram,0.1745,78.48,25.01,Dallas,Spanish,514,8486,3.21,Middle Aged,2021-07-22
4854,Umbrella,TV,25-34,19,Radio,0.1035,154.08,122.38,Phoenix,English,726,13202,5.17,Senior,2021-07-22
4855,Initech,Radio,35-44,74,Google Ads,0.0386,119.31,64.13,Chicago,German,4134,46203,4.69,Youth,2021-07-22
4856,Acme Corp,Influencer,45-54,53,YouTube,0.0624,102.73,62.36,Dallas,German,752,5616,8.87,Youth,2021-07-22
4857,Acme Corp,Social Media,35-44,56,YouTube,0.097,100.31,20.43,San Diego,German,4886,44023,4.94,Middle Aged,2021-07-22
4858,Initech,Influencer,25-34,81,YouTube,0.1135,92.95,115.15,San Diego,English,612,3794,1.78,Youth,2021-07-22
4859,Initech,Radio,45-54,8,Twitter,0.0653,77.19,0.0,San Diego,Spanish,3712,45163,7.48,Senior,2021-07-22
4860,Acme Corp,TV,45-54,58,Twitter,0.036,54.83,12.73,New York,Spanish,2544,36141,8.68,Youth,2021-07-22
4861,Umbrella,Radio,25-34,83,Radio,0.1116,182.97,63.47,Phoenix,French,909,10749,6.09,Middle Aged,2021-07-22
4862,Hooli,Radio,55+,30,TV,0.0432,299.68,103.05,New York,Spanish,3009,39471,7.65,Senior,2021-07-22
4863,Initech,Influencer,18-24,17,YouTube,0.1437,116.84,7.07,Chicago,Spanish,4595,41576,2.24,Youth,2021-07-22
4864,Initech,Social Media,55+,53,TV,0.05,289.31,92.8,Chicago,Spanish,3999,24284,9.0,Youth,2021-07-22
4865,Acme Corp,Radio,45-54,82,Email,0.01,41.51,62.88,Dallas,English,2821,31221,0.75,Youth,2021-07-22
4866,Acme Corp,Influencer,25-34,84,YouTube,0.0811,118.44,101.12,Houston,French,602,8356,8.99,Senior,2021-07-22
4867,Acme Corp,Social Media,55+,70,Facebook,0.0413,95.2,0.0,Los Angeles,Spanish,139,3481,3.64,Youth,2021-07-22
4868,Acme Corp,TV,55+,66,YouTube,0.0704,97.55,57.66,San Diego,French,3110,31414,0.9,Middle Aged,2021-07-22
4869,Initech,TV,18-24,48,Radio,0.0319,114.3,61.09,Houston,French,4544,69009,1.81,Senior,2021-07-22
4870,Globex,Email,55+,41,Twitter,0.1119,59.52,70.66,New York,German,321,5776,9.89,Senior,2021-07-22
4871,Acme Corp,Influencer,35-44,77,Twitter,0.0991,68.23,67.39,Houston,German,1565,16354,3.73,Youth,2021-07-22
4872,Umbrella,Social Media,25-34,88,Facebook,0.1011,66.35,74.86,Los Angeles,French,3735,67741,7.74,Senior,2021-07-22
4873,Umbrella,Radio,55+,68,Facebook,0.0604,54.56,0.0,Chicago,English,4259,42606,4.77,Middle Aged,2021-07-23
4874,Initech,TV,18-24,21,Instagram,0.0799,107.08,7.29,Houston,English,1127,21626,5.77,Senior,2021-07-23
4875,Acme Corp,Social Media,45-54,41,Email,0.0716,46.39,74.59,New York,French,1579,8162,6.37,Middle Aged,2021-07-23
4876,Hooli,Influencer,35-44,89,Email,0.1799,86.18,59.86,Phoenix,German,1141,16284,6.03,Youth,2021-07-23
4877,Acme Corp,Email,35-44,62,Radio,0.1825,146.65,107.82,Chicago,English,2006,33009,9.98,Senior,2021-07-23
4878,Initech,TV,18-24,65,Radio,0.0148,153.55,0.0,San Diego,French,2929,27322,5.51,Middle Aged,2021-07-23
4879,Hooli,Social Media,45-54,76,Radio,0.1044,138.22,41.5,Houston,Spanish,3545,21677,6.21,Youth,2021-07-23
4880,Initech,Social Media,55+,44,Radio,0.0806,180.22,115.61,New York,Spanish,3537,17915,3.49,Middle Aged,2021-07-23
4881,Globex,Social Media,35-44,10,Radio,0.075,143.95,48.39,Los Angeles,Spanish,4546,27407,2.41,Senior,2021-07-23
4882,Umbrella,Influencer,25-34,58,Radio,0.1203,145.94,119.76,New York,English,2246,29284,4.49,Senior,2021-07-23
4883,Initech,Influencer,35-44,42,Email,0.1,30.95,134.13,New York,French,997,17457,6.14,Middle Aged,2021-07-23
4884,Acme Corp,Influencer,35-44,47,Google Ads,0.1503,127.59,120.4,Chicago,German,3590,18465,3.15,Youth,2021-07-23
4885,Acme Corp,Radio,35-44,85,Twitter,0.0227,63.4,33.25,Chicago,English,4544,28052,5.0,Youth,2021-07-23
4886,Initech,Social Media,35-44,75,Email,0.0632,30.61,26.51,Phoenix,French,4009,20071,8.15,Youth,2021-07-23
4887,Umbrella,TV,45-54,15,Radio,0.0728,149.03,25.74,Houston,German,676,6606,4.24,Youth,2021-07-23
4888,Initech,Influencer,18-24,59,Instagram,0.1851,104.49,76.51,Dallas,French,1344,24381,5.78,Middle Aged,2021-07-23
4889,Initech,Influencer,35-44,16,Instagram,0.1051,122.96,107.61,Houston,English,3182,28957,9.25,Senior,2021-07-23
4890,Acme Corp,Social Media,55+,44,Email,0.0426,54.72,32.22,New York,Spanish,289,3778,6.23,Middle Aged,2021-07-23
4891,Acme Corp,Influencer,18-24,80,Facebook,0.1542,68.99,119.99,San Diego,English,4054,29044,3.11,Senior,2021-07-23
4892,Acme Corp,Radio,35-44,36,Instagram,0.0459,99.13,105.37,Houston,English,4281,25808,5.7,Senior,2021-07-23
4893,Umbrella,Radio,35-44,53,TV,0.0551,297.19,124.2,Chicago,English,4740,33627,8.61,Middle Aged,2021-07-23
4894,Acme Corp,Influencer,25-34,55,Facebook,0.121,81.13,95.5,Chicago,Spanish,3166,25875,1.53,Middle Aged,2021-07-23
4895,Hooli,Social Media,45-54,54,TV,0.0978,299.96,83.67,Houston,English,3455,21332,8.24,Youth,2021-07-23
4896,Hooli,Social Media,18-24,87,Twitter,0.0909,79.23,35.46,Los Angeles,Spanish,4730,76438,1.0,Senior,2021-07-23
4897,Initech,Social Media,35-44,72,Google Ads,0.0643,131.9,79.23,Houston,Spanish,1172,14539,9.57,Youth,2021-07-24
4898,Initech,Email,18-24,52,Instagram,0.1711,89.01,43.18,New York,German,832,10877,1.6,Youth,2021-07-24
4899,Globex,Influencer,45-54,67,Facebook,0.135,150.36,72.51,Chicago,Spanish,3760,38030,4.66,Middle Aged,2021-07-24
4900,Hooli,Social Media,18-24,38,Radio,0.0689,168.37,0.0,Phoenix,Spanish,3794,30577,9.51,Youth,2021-07-24
4901,Umbrella,Radio,25-34,37,TV,0.0348,258.41,0.0,San Diego,Spanish,2301,14701,2.09,Youth,2021-07-24
4902,Initech,TV,18-24,10,Email,0.0264,43.06,29.32,Chicago,Spanish,4340,26361,6.42,Youth,2021-07-24
4903,Initech,TV,18-24,12,TV,0.0639,299.61,0.0,San Diego,English,1732,12420,7.37,Middle Aged,2021-07-24
4904,Umbrella,Social Media,25-34,55,TV,0.0942,312.18,20.29,Phoenix,Spanish,1438,24663,0.38,Youth,2021-07-24
4905,Hooli,TV,45-54,40,Twitter,0.0488,106.68,46.23,Houston,Spanish,825,7028,5.94,Youth,2021-07-24
4906,Globex,TV,55+,79,YouTube,0.0158,85.61,55.79,New York,German,2685,26928,7.6,Middle Aged,2021-07-24
4907,Umbrella,Email,45-54,10,YouTube,0.0893,123.02,143.32,New York,German,1857,24905,9.7,Middle Aged,2021-07-24
4908,Globex,Radio,35-44,85,Email,0.0331,54.07,0.0,New York,English,3065,37315,1.39,Middle Aged,2021-07-24
4909,Globex,Radio,35-44,39,Twitter,0.0471,76.58,0.0,Los Angeles,French,4539,63948,8.64,Senior,2021-07-24
4910,Initech,Email,25-34,85,Twitter,0.1693,93.89,0.0,San Diego,Spanish,1389,10433,6.29,Middle Aged,2021-07-24
4911,Hooli,Email,18-24,26,Radio,0.184,116.73,28.59,Houston,French,581,7820,7.27,Senior,2021-07-24
4912,Globex,TV,25-34,85,Twitter,0.0393,80.7,45.88,Los Angeles,Spanish,3836,61871,7.41,Middle Aged,2021-07-24
4913,Umbrella,Influencer,18-24,59,Twitter,0.0725,103.05,34.82,Phoenix,German,504,5107,7.24,Middle Aged,2021-07-24
4914,Hooli,TV,35-44,58,YouTube,0.0346,78.84,0.0,Dallas,English,3801,72702,9.23,Middle Aged,2021-07-24
4915,Acme Corp,Email,35-44,21,Facebook,0.2155,80.05,124.33,Los Angeles,English,4106,53673,1.23,Senior,2021-07-24
4916,Acme Corp,Radio,18-24,76,Twitter,0.0893,83.57,122.0,New York,French,816,12333,2.83,Youth,2021-07-24
4917,Umbrella,TV,55+,38,Facebook,0.0628,40.87,0.0,Chicago,German,1957,21718,9.03,Middle Aged,2021-07-24
4918,Acme Corp,Influencer,55+,63,TV,0.1071,306.72,74.61,Dallas,Spanish,2910,50161,4.56,Senior,2021-07-24
4919,Hooli,TV,35-44,86,TV,0.0473,294.78,103.53,New York,English,3676,41118,4.06,Middle Aged,2021-07-24
4920,Hooli,Social Media,45-54,7,Twitter,0.1314,98.04,21.59,Dallas,German,383,7637,5.39,Youth,2021-07-24
4921,Initech,TV,25-34,22,Instagram,0.0563,75.21,23.98,Houston,German,2873,26046,3.11,Senior,2021-07-25
4922,Hooli,Email,25-34,62,Google Ads,0.1386,119.16,0.0,Houston,English,223,4229,5.98,Middle Aged,2021-07-25
4923,Globex,Radio,45-54,42,Instagram,0.0798,73.9,107.57,New York,English,3573,50995,8.79,Middle Aged,2021-07-25
4924,Initech,Radio,25-34,79,TV,0.01,297.62,25.88,New York,German,1655,26905,3.96,Middle Aged,2021-07-25
4925,Globex,Email,18-24,59,Google Ads,0.1199,105.65,29.51,San Diego,French,1455,7717,2.08,Youth,2021-07-25
4926,Hooli,Social Media,18-24,87,Instagram,0.0559,82.29,18.63,San Diego,English,3640,32807,1.56,Senior,2021-07-25
4927,Initech,Email,55+,44,Twitter,0.18,47.07,136.87,Houston,German,2461,42138,6.98,Middle Aged,2021-07-25
4928,Umbrella,TV,18-24,50,Facebook,0.0332,66.08,0.0,San Diego,French,2069,19185,0.74,Middle Aged,2021-07-25
4929,Umbrella,Email,45-54,62,Google Ads,0.0968,104.99,7.47,Los Angeles,English,709,10754,0.75,Senior,2021-07-25
4930,Umbrella,Email,25-34,16,YouTube,0.1292,90.83,75.65,Los Angeles,English,2213,42366,9.61,Youth,2021-07-25
4931,Initech,Social Media,18-24,78,Email,0.0659,47.67,77.54,Houston,Spanish,4440,31867,6.67,Youth,2021-07-25
4932,Hooli,TV,25-34,33,Google Ads,0.048,61.9,46.8,New York,German,2506,28203,1.89,Youth,2021-07-25
4933,Hooli,Influencer,18-24,88,Google Ads,0.1238,122.86,0.0,New York,English,225,1987,6.32,Youth,2021-07-25
4934,Initech,Influencer,55+,27,YouTube,0.149,124.78,124.45,San Diego,German,831,5939,5.79,Youth,2021-07-25
4935,Initech,Radio,55+,14,Twitter,0.0306,85.08,74.34,Houston,English,2430,34073,7.79,Middle Aged,2021-07-25
4936,Acme Corp,Email,18-24,68,Instagram,0.1325,72.66,116.51,Houston,German,4225,30523,4.24,Middle Aged,2021-07-25
4937,Acme Corp,Radio,25-34,23,Instagram,0.0414,110.45,21.72,Los Angeles,French,1721,20869,0.17,Middle Aged,2021-07-25
4938,Initech,Social Media,35-44,65,TV,0.0873,283.82,15.17,Houston,German,431,8527,4.4,Senior,2021-07-25
4939,Umbrella,Influencer,25-34,48,Facebook,0.102,85.86,123.2,New York,Spanish,2915,26370,6.91,Youth,2021-07-25
4940,Hooli,Email,55+,22,Twitter,0.0989,21.67,26.07,New York,Spanish,4580,82925,9.57,Senior,2021-07-25
4941,Umbrella,Social Media,55+,32,YouTube,0.0653,112.19,39.41,Houston,Spanish,3411,34129,8.4,Youth,2021-07-25
4942,Globex,Social Media,55+,20,Twitter,0.1042,70.1,98.4,Phoenix,English,2516,20637,0.23,Youth,2021-07-25
